x	y	V_num	V_ana	error_abs	error_rel
1.72	0.4	1.99	1.99	0.0002994	0.0001505
1.76	0.4	2.022	2.022	0.0002731	0.0001351
1.8	0.4	2.055	2.054	0.000242	0.0001178
1.84	0.4	2.088	2.088	0.0002058	9.857e-05
1.88	0.4	2.121	2.121	0.0001639	7.729e-05
1.92	0.4	2.156	2.155	0.000116	5.384e-05
1.96	0.4	2.19	2.19	6.157e-05	2.811e-05
0.04	0.44	1.018	1.018	1.44e-05	1.415e-05
0.08	0.44	1.036	1.036	2.879e-05	2.78e-05
0.12	0.44	1.054	1.054	4.318e-05	4.096e-05
0.16	0.44	1.073	1.073	5.756e-05	5.365e-05
0.2	0.44	1.092	1.092	7.193e-05	6.587e-05
0.24	0.44	1.111	1.111	8.63e-05	7.765e-05
0.28	0.44	1.131	1.131	0.0001007	8.9e-05
0.32	0.44	1.151	1.151	0.000115	9.993e-05
0.36	0.44	1.172	1.172	0.0001294	0.0001104
0.4	0.44	1.193	1.192	0.0001438	0.0001206
0.44	0.44	1.214	1.214	0.0001581	0.0001303
0.48	0.44	1.235	1.235	0.0001725	0.0001396
0.52	0.44	1.257	1.257	0.0001868	0.0001486
0.56	0.44	1.28	1.279	0.0002011	0.0001572
0.6	0.44	1.302	1.302	0.0002154	0.0001654
0.64	0.44	1.325	1.325	0.0002296	0.0001732
0.68	0.44	1.349	1.349	0.0002437	0.0001807
0.72	0.44	1.373	1.373	0.0002578	0.0001878
0.76	0.44	1.397	1.397	0.0002717	0.0001945
0.8	0.44	1.422	1.422	0.0002854	0.0002007
0.84	0.44	1.447	1.447	0.000299	0.0002066
0.88	0.44	1.473	1.473	0.0003123	0.000212
0.92	0.44	1.499	1.499	0.0003253	0.000217
0.96	0.44	1.526	1.526	0.0003379	0.0002215
1	0.44	1.553	1.553	0.0003501	0.0002255
1.04	0.44	1.581	1.58	0.0003617	0.0002289
1.08	0.44	1.609	1.608	0.0003727	0.0002317
1.12	0.44	1.637	1.637	0.000383	0.000234
1.16	0.44	1.666	1.666	0.0003924	0.0002355
1.2	0.44	1.696	1.696	0.0004008	0.0002364
1.24	0.44	1.726	1.726	0.0004081	0.0002365
1.28	0.44	1.757	1.756	0.0004141	0.0002358
1.32	0.44	1.788	1.787	0.0004186	0.0002342
1.36	0.44	1.82	1.819	0.0004214	0.0002316
1.4	0.44	1.852	1.852	0.0004223	0.0002281
1.44	0.44	1.885	1.884	0.0004211	0.0002235
1.48	0.44	1.918	1.918	0.0004175	0.0002177
1.52	0.44	1.952	1.952	0.0004113	0.0002107
1.56	0.44	1.987	1.987	0.0004021	0.0002024
1.6	0.44	2.022	2.022	0.0003897	0.0001927
1.64	0.44	2.058	2.058	0.0003737	0.0001816
1.68	0.44	2.095	2.094	0.0003537	0.0001689
1.72	0.44	2.132	2.131	0.0003293	0.0001545
1.76	0.44	2.17	2.169	0.0003003	0.0001384
1.8	0.44	2.208	2.208	0.000266	0.0001205
1.84	0.44	2.247	2.247	0.0002261	0.0001006
1.88	0.44	2.287	2.287	0.00018	7.872e-05
1.92	0.44	2.328	2.328	0.0001274	5.472e-05
1.96	0.44	2.369	2.369	6.753e-05	2.851e-05
0.04	0.48	1.019	1.019	1.571e-05	1.541e-05
0.08	0.48	1.039	1.039	3.141e-05	3.023e-05
0.12	0.48	1.059	1.059	4.71e-05	4.447e-05
0.16	0.48	1.08	1.08	6.279e-05	5.814e-05
0.2	0.48	1.101	1.101	7.846e-05	7.128e-05
0.24	0.48	1.122	1.122	9.413e-05	8.389e-05
0.28	0.48	1.144	1.144	0.0001098	9.599e-05
0.32	0.48	1.166	1.166	0.0001255	0.0001076
0.36	0.48	1.189	1.189	0.0001411	0.0001187
0.4	0.48	1.212	1.212	0.0001568	0.0001294
0.44	0.48	1.235	1.235	0.0001725	0.0001396
0.48	0.48	1.259	1.259	0.0001881	0.0001494
0.52	0.48	1.284	1.284	0.0002037	0.0001587
0.56	0.48	1.309	1.308	0.0002194	0.0001677
0.6	0.48	1.334	1.334	0.0002349	0.0001761
0.64	0.48	1.36	1.36	0.0002505	0.0001842
0.68	0.48	1.386	1.386	0.0002659	0.0001919
0.72	0.48	1.413	1.413	0.0002813	0.0001991
0.76	0.48	1.441	1.44	0.0002965	0.0002059
0.8	0.48	1.468	1.468	0.0003115	0.0002122
0.84	0.48	1.497	1.497	0.0003264	0.0002181
0.88	0.48	1.526	1.526	0.0003409	0.0002235
0.92	0.48	1.556	1.555	0.0003552	0.0002284
0.96	0.48	1.586	1.585	0.000369	0.0002327
1	0.48	1.616	1.616	0.0003823	0.0002366
1.04	0.48	1.648	1.647	0.0003951	0.0002398
1.08	0.48	1.68	1.679	0.0004072	0.0002425
1.12	0.48	1.712	1.712	0.0004184	0.0002444
1.16	0.48	1.746	1.745	0.0004288	0.0002457
1.2	0.48	1.779	1.779	0.000438	0.0002462
1.24	0.48	1.814	1.813	0.000446	0.000246
1.28	0.48	1.849	1.849	0.0004526	0.0002449
1.32	0.48	1.885	1.884	0.0004576	0.0002428
1.36	0.48	1.921	1.921	0.0004607	0.0002398
1.4	0.48	1.959	1.958	0.0004618	0.0002358
1.44	0.48	1.997	1.996	0.0004605	0.0002307
1.48	0.48	2.035	2.035	0.0004566	0.0002244
1.52	0.48	2.075	2.074	0.0004498	0.0002168
1.56	0.48	2.115	2.114	0.0004397	0.000208
1.6	0.48	2.156	2.155	0.0004261	0.0001977
1.64	0.48	2.198	2.197	0.0004086	0.0001859
1.68	0.48	2.24	2.24	0.0003867	0.0001726
1.72	0.48	2.284	2.283	0.00036	0.0001577
1.76	0.48	2.328	2.328	0.0003282	0.000141
1.8	0.48	2.373	2.373	0.0002907	0.0001225
1.84	0.48	2.419	2.419	0.000247	0.0001021
1.88	0.48	2.466	2.466	0.0001966	7.975e-05
1.92	0.48	2.513	2.513	0.0001391	5.533e-05
1.96	0.48	2.562	2.562	7.371e-05	2.877e-05
0.04	0.52	1.021	1.021	1.702e-05	1.667e-05
0.08	0.52	1.043	1.042	3.403e-05	3.264e-05
0.12	0.52	1.064	1.064	5.102e-05	4.794e-05
0.16	0.52	1.087	1.087	6.801e-05	6.258e-05
0.2	0.52	1.11	1.11	8.498e-05	7.659e-05
0.24	0.52	1.133	1.133	0.000102	8.999e-05
0.28	0.52	1.157	1.157	0.0001189	0.0001028
0.32	0.52	1.181	1.181	0.0001359	0.0001151
0.36	0.52	1.206	1.206	0.0001528	0.0001268
0.4	0.52	1.231	1.231	0.0001698	0.0001379
0.44	0.52	1.257	1.257	0.0001868	0.0001486
0.48	0.52	1.284	1.284	0.0002037	0.0001587
0.52	0.52	1.311	1.31	0.0002207	0.0001684
0.56	0.52	1.338	1.338	0.0002376	0.0001776
0.6	0.52	1.366	1.366	0.0002545	0.0001863
0.64	0.52	1.395	1.395	0.0002714	0.0001945
0.68	0.52	1.424	1.424	0.0002881	0.0002023
0.72	0.52	1.454	1.454	0.0003048	0.0002096
0.76	0.52	1.485	1.485	0.0003213	0.0002164
0.8	0.52	1.516	1.516	0.0003377	0.0002228
0.84	0.52	1.548	1.548	0.0003538	0.0002286
0.88	0.52	1.581	1.58	0.0003697	0.0002339
0.92	0.52	1.614	1.613	0.0003852	0.0002387
0.96	0.52	1.648	1.647	0.0004002	0.000243
1	0.52	1.682	1.682	0.0004148	0.0002466
1.04	0.52	1.718	1.717	0.0004287	0.0002496
1.08	0.52	1.754	1.753	0.0004419	0.000252
1.12	0.52	1.791	1.79	0.0004542	0.0002537
1.16	0.52	1.828	1.828	0.0004656	0.0002547
1.2	0.52	1.867	1.866	0.0004757	0.0002549
1.24	0.52	1.906	1.906	0.0004845	0.0002542
1.28	0.52	1.946	1.946	0.0004917	0.0002527
1.32	0.52	1.987	1.987	0.0004972	0.0002503
1.36	0.52	2.029	2.028	0.0005007	0.0002469
1.4	0.52	2.071	2.071	0.0005019	0.0002424
1.44	0.52	2.115	2.114	0.0005006	0.0002368
1.48	0.52	2.159	2.159	0.0004964	0.0002299
1.52	0.52	2.205	2.204	0.0004891	0.0002219
1.56	0.52	2.251	2.251	0.0004782	0.0002125
1.6	0.52	2.298	2.298	0.0004635	0.0002017
1.64	0.52	2.347	2.346	0.0004444	0.0001894
1.68	0.52	2.396	2.396	0.0004206	0.0001756
1.72	0.52	2.446	2.446	0.0003916	0.0001601
1.76	0.52	2.498	2.497	0.000357	0.000143
1.8	0.52	2.55	2.55	0.0003162	0.000124
1.84	0.52	2.604	2.603	0.0002686	0.0001032
1.88	0.52	2.658	2.658	0.0002139	8.045e-05
1.92	0.52	2.714	2.714	0.0001512	5.572e-05
1.96	0.52	2.771	2.771	8.014e-05	2.892e-05
0.04	0.56	1.023	1.023	1.833e-05	1.793e-05
0.08	0.56	1.046	1.046	3.664e-05	3.504e-05
0.12	0.56	1.07	1.07	5.494e-05	5.137e-05
0.16	0.56	1.094	1.094	7.322e-05	6.694e-05
0.2	0.56	1.119	1.119	9.149e-05	8.18e-05
0.24	0.56	1.144	1.144	0.0001098	9.595e-05
0.28	0.56	1.17	1.17	0.000128	0.0001094
0.32	0.56	1.196	1.196	0.0001463	0.0001223
0.36	0.56	1.224	1.223	0.0001645	0.0001345
0.4	0.56	1.251	1.251	0.0001828	0.0001461
0.44	0.56	1.28	1.279	0.0002011	0.0001572
0.48	0.56	1.309	1.308	0.0002194	0.0001677
0.52	0.56	1.338	1.338	0.0002376	0.0001776
0.56	0.56	1.369	1.368	0.0002559	0.000187
0.6	0.56	1.4	1.399	0.0002741	0.0001959
0.64	0.56	1.431	1.431	0.0002923	0.0002042
0.68	0.56	1.464	1.463	0.0003104	0.0002121
0.72	0.56	1.497	1.497	0.0003284	0.0002194
0.76	0.56	1.531	1.531	0.0003463	0.0002262
0.8	0.56	1.566	1.565	0.0003639	0.0002325
0.84	0.56	1.601	1.601	0.0003814	0.0002383
0.88	0.56	1.637	1.637	0.0003986	0.0002435
0.92	0.56	1.674	1.674	0.0004154	0.0002481
0.96	0.56	1.712	1.712	0.0004317	0.0002522
1	0.56	1.751	1.751	0.0004475	0.0002556
1.04	0.56	1.791	1.79	0.0004626	0.0002584
1.08	0.56	1.831	1.831	0.000477	0.0002605
1.12	0.56	1.873	1.872	0.0004904	0.0002619
1.16	0.56	1.915	1.915	0.0005028	0.0002626
1.2	0.56	1.959	1.958	0.0005139	0.0002624
1.24	0.56	2.003	2.003	0.0005235	0.0002614
1.28	0.56	2.048	2.048	0.0005315	0.0002595
1.32	0.56	2.095	2.094	0.0005375	0.0002567
1.36	0.56	2.142	2.142	0.0005414	0.0002528
1.4	0.56	2.191	2.19	0.0005429	0.0002479
1.44	0.56	2.24	2.24	0.0005416	0.0002418
1.48	0.56	2.291	2.291	0.0005372	0.0002345
1.52	0.56	2.343	2.342	0.0005294	0.000226
1.56	0.56	2.396	2.396	0.0005178	0.0002161
1.6	0.56	2.45	2.45	0.0005019	0.0002049
1.64	0.56	2.506	2.505	0.0004813	0.0001921
1.68	0.56	2.562	2.562	0.0004556	0.0001778
1.72	0.56	2.62	2.62	0.0004243	0.0001619
1.76	0.56	2.68	2.679	0.0003868	0.0001444
1.8	0.56	2.74	2.74	0.0003426	0.000125
1.84	0.56	2.802	2.802	0.0002911	0.0001039
1.88	0.56	2.866	2.866	0.0002318	8.088e-05
1.92	0.56	2.931	2.931	0.0001639	5.593e-05
1.96	0.56	2.997	2.997	8.687e-05	2.899e-05
0.04	0.6	1.024	1.024	1.964e-05	1.917e-05
0.08	0.6	1.049	1.049	3.925e-05	3.741e-05
0.12	0.6	1.075	1.075	5.884e-05	5.476e-05
0.16	0.6	1.101	1.101	7.842e-05	7.124e-05
0.2	0.6	1.128	1.127	9.798e-05	8.69e-05
0.24	0.6	1.155	1.155	0.0001175	0.0001018
0.28	0.6	1.183	1.183	0.0001371	0.0001159
0.32	0.6	1.212	1.212	0.0001566	0.0001293
0.36	0.6	1.241	1.241	0.0001762	0.000142
0.4	0.6	1.271	1.271	0.0001958	0.000154
0.44	0.6	1.302	1.302	0.0002154	0.0001654
0.48	0.6	1.334	1.334	0.0002349	0.0001761
0.52	0.6	1.366	1.366	0.0002545	0.0001863
0.56	0.6	1.4	1.399	0.0002741	0.0001959
0.6	0.6	1.434	1.433	0.0002937	0.0002049
0.64	0.6	1.468	1.468	0.0003132	0.0002133
0.68	0.6	1.504	1.504	0.0003326	0.0002212
0.72	0.6	1.541	1.54	0.000352	0.0002285
0.76	0.6	1.578	1.578	0.0003712	0.0002353
0.8	0.6	1.616	1.616	0.0003902	0.0002415
0.84	0.6	1.656	1.655	0.0004091	0.0002471
0.88	0.6	1.696	1.696	0.0004276	0.0002522
0.92	0.6	1.737	1.737	0.0004457	0.0002566
0.96	0.6	1.779	1.779	0.0004634	0.0002605
1	0.6	1.823	1.822	0.0004804	0.0002637
1.04	0.6	1.867	1.866	0.0004968	0.0002662
1.08	0.6	1.912	1.912	0.0005124	0.000268
1.12	0.6	1.959	1.958	0.000527	0.0002691
1.16	0.6	2.006	2.006	0.0005405	0.0002695
1.2	0.6	2.055	2.054	0.0005526	0.000269
1.24	0.6	2.105	2.104	0.0005631	0.0002676
1.28	0.6	2.156	2.155	0.0005719	0.0002653
1.32	0.6	2.208	2.208	0.0005786	0.0002621
1.36	0.6	2.262	2.261	0.000583	0.0002578
1.4	0.6	2.317	2.316	0.0005848	0.0002525
1.44	0.6	2.373	2.373	0.0005836	0.000246
1.48	0.6	2.431	2.43	0.0005791	0.0002383
1.52	0.6	2.49	2.489	0.0005708	0.0002293
1.56	0.6	2.55	2.55	0.0005585	0.000219
1.6	0.6	2.612	2.612	0.0005415	0.0002073
1.64	0.6	2.676	2.675	0.0005195	0.0001942
1.68	0.6	2.741	2.74	0.0004919	0.0001795
1.72	0.6	2.807	2.807	0.0004582	0.0001632
1.76	0.6	2.875	2.875	0.0004178	0.0001453
1.8	0.6	2.945	2.945	0.0003702	0.0001257
1.84	0.6	3.017	3.016	0.0003146	0.0001043
1.88	0.6	3.09	3.089	0.0002505	8.109e-05
1.92	0.6	3.165	3.165	0.0001772	5.6e-05
1.96	0.6	3.241	3.241	9.394e-05	2.898e-05
0.04	0.64	1.026	1.026	2.094e-05	2.041e-05
0.08	0.64	1.053	1.053	4.185e-05	3.977e-05
0.12	0.64	1.08	1.08	6.274e-05	5.81e-05
0.16	0.64	1.108	1.108	8.36e-05	7.546e-05
0.2	0.64	1.137	1.137	0.0001044	9.19e-05
0.24	0.64	1.166	1.166	0.0001253	0.0001074
0.28	0.64	1.196	1.196	0.0001461	0.0001222
0.32	0.64	1.227	1.227	0.000167	0.000136
0.36	0.64	1.259	1.259	0.0001878	0.0001492
0.4	0.64	1.292	1.292	0.0002087	0.0001616
0.44	0.64	1.325	1.325	0.0002296	0.0001732
0.48	0.64	1.36	1.36	0.0002505	0.0001842
0.52	0.64	1.395	1.395	0.0002714	0.0001945
0.56	0.64	1.431	1.431	0.0002923	0.0002042
0.6	0.64	1.468	1.468	0.0003132	0.0002133
0.64	0.64	1.507	1.506	0.000334	0.0002218
0.68	0.64	1.546	1.545	0.0003548	0.0002296
0.72	0.64	1.586	1.585	0.0003756	0.0002369
0.76	0.64	1.627	1.626	0.0003962	0.0002436
0.8	0.64	1.669	1.669	0.0004166	0.0002497
0.84	0.64	1.712	1.712	0.0004368	0.0002552
0.88	0.64	1.757	1.756	0.0004567	0.00026
0.92	0.64	1.802	1.802	0.0004762	0.0002643
0.96	0.64	1.849	1.849	0.0004952	0.0002679
1	0.64	1.897	1.896	0.0005137	0.0002708
1.04	0.64	1.946	1.946	0.0005314	0.0002731
1.08	0.64	1.997	1.996	0.0005482	0.0002746
1.12	0.64	2.048	2.048	0.000564	0.0002754
1.16	0.64	2.102	2.101	0.0005787	0.0002754
1.2	0.64	2.156	2.155	0.0005918	0.0002746
1.24	0.64	2.212	2.211	0.0006034	0.0002729
1.28	0.64	2.269	2.269	0.000613	0.0002702
1.32	0.64	2.328	2.328	0.0006205	0.0002666
1.36	0.64	2.388	2.388	0.0006255	0.000262
1.4	0.64	2.45	2.45	0.0006277	0.0002562
1.44	0.64	2.514	2.513	0.0006267	0.0002493
1.48	0.64	2.579	2.578	0.0006221	0.0002413
1.52	0.64	2.646	2.645	0.0006135	0.0002319
1.56	0.64	2.715	2.714	0.0006004	0.0002212
1.6	0.64	2.785	2.784	0.0005824	0.0002092
1.64	0.64	2.857	2.857	0.000559	0.0001957
1.68	0.64	2.931	2.931	0.0005295	0.0001807
1.72	0.64	3.007	3.007	0.0004934	0.0001641
1.76	0.64	3.085	3.085	0.0004501	0.0001459
1.8	0.64	3.165	3.165	0.0003989	0.0001261
1.84	0.64	3.247	3.247	0.0003392	0.0001045
1.88	0.64	3.331	3.331	0.0002702	8.112e-05
1.92	0.64	3.417	3.417	0.0001912	5.595e-05
1.96	0.64	3.506	3.506	0.0001014	2.892e-05
0.04	0.68	1.028	1.028	2.224e-05	2.165e-05
0.08	0.68	1.056	1.056	4.445e-05	4.209e-05
0.12	0.68	1.085	1.085	6.661e-05	6.139e-05
0.16	0.68	1.115	1.115	8.876e-05	7.961e-05
0.2	0.68	1.146	1.146	0.0001109	9.678e-05
0.24	0.68	1.177	1.177	0.000133	0.000113
0.28	0.68	1.21	1.21	0.0001551	0.0001282
0.32	0.68	1.243	1.243	0.0001772	0.0001426
0.36	0.68	1.278	1.277	0.0001994	0.0001561
0.4	0.68	1.313	1.313	0.0002215	0.0001688
0.44	0.68	1.349	1.349	0.0002437	0.0001807
0.48	0.68	1.386	1.386	0.0002659	0.0001919
0.52	0.68	1.424	1.424	0.0002881	0.0002023
0.56	0.68	1.464	1.463	0.0003104	0.0002121
0.6	0.68	1.504	1.504	0.0003326	0.0002212
0.64	0.68	1.546	1.545	0.0003548	0.0002296
0.68	0.68	1.588	1.588	0.000377	0.0002374
0.72	0.68	1.632	1.632	0.0003991	0.0002446
0.76	0.68	1.677	1.677	0.0004211	0.0002512
0.8	0.68	1.723	1.723	0.000443	0.0002571
0.84	0.68	1.771	1.77	0.0004646	0.0002624
0.88	0.68	1.82	1.819	0.0004859	0.0002671
0.92	0.68	1.87	1.869	0.0005068	0.0002711
0.96	0.68	1.921	1.921	0.0005273	0.0002745
1	0.68	1.974	1.974	0.0005471	0.0002772
1.04	0.68	2.029	2.028	0.0005662	0.0002792
1.08	0.68	2.085	2.084	0.0005844	0.0002804
1.12	0.68	2.142	2.142	0.0006015	0.0002809
1.16	0.68	2.201	2.201	0.0006174	0.0002805
1.2	0.68	2.262	2.261	0.0006318	0.0002794
1.24	0.68	2.324	2.324	0.0006444	0.0002773
1.28	0.68	2.389	2.388	0.000655	0.0002743
1.32	0.68	2.454	2.454	0.0006633	0.0002703
1.36	0.68	2.522	2.521	0.000669	0.0002653
1.4	0.68	2.592	2.591	0.0006716	0.0002592
1.44	0.68	2.663	2.662	0.0006709	0.000252
1.48	0.68	2.736	2.736	0.0006663	0.0002436
1.52	0.68	2.812	2.811	0.0006575	0.0002339
1.56	0.68	2.889	2.889	0.0006438	0.0002229
1.6	0.68	2.969	2.968	0.0006249	0.0002105
1.64	0.68	3.051	3.05	0.0006	0.0001967
1.68	0.68	3.135	3.134	0.0005686	0.0001814
1.72	0.68	3.221	3.221	0.0005302	0.0001646
1.76	0.68	3.31	3.31	0.0004839	0.0001462
1.8	0.68	3.401	3.401	0.000429	0.0001262
1.84	0.68	3.495	3.495	0.000365	0.0001044
1.88	0.68	3.591	3.591	0.0002909	8.1e-05
1.92	0.68	3.69	3.69	0.0002059	5.58e-05
1.96	0.68	3.792	3.792	0.0001092	2.881e-05
0.04	0.72	1.029	1.029	2.354e-05	2.287e-05
0.08	0.72	1.059	1.059	4.702e-05	4.439e-05
0.12	0.72	1.09	1.09	7.047e-05	6.464e-05
0.16	0.72	1.122	1.122	9.388e-05	8.367e-05
0.2	0.72	1.155	1.155	0.0001173	0.0001015
0.24	0.72	1.189	1.189	0.0001407	0.0001183
0.28	0.72	1.224	1.223	0.000164	0.0001341
0.32	0.72	1.259	1.259	0.0001874	0.0001489
0.36	0.72	1.296	1.296	0.0002108	0.0001627
0.4	0.72	1.334	1.334	0.0002343	0.0001757
0.44	0.72	1.373	1.373	0.0002578	0.0001878
0.48	0.72	1.413	1.413	0.0002813	0.0001991
0.52	0.72	1.454	1.454	0.0003048	0.0002096
0.56	0.72	1.497	1.497	0.0003284	0.0002194
0.6	0.72	1.541	1.54	0.000352	0.0002285
0.64	0.72	1.586	1.585	0.0003756	0.0002369
0.68	0.72	1.632	1.632	0.0003991	0.0002446
0.72	0.72	1.68	1.679	0.0004227	0.0002517
0.76	0.72	1.729	1.728	0.0004461	0.0002581
0.8	0.72	1.779	1.779	0.0004694	0.0002638
0.84	0.72	1.831	1.831	0.0004924	0.000269
0.88	0.72	1.885	1.884	0.0005152	0.0002734
0.92	0.72	1.94	1.939	0.0005376	0.0002772
0.96	0.72	1.997	1.996	0.0005595	0.0002803
1	0.72	2.055	2.054	0.0005808	0.0002827
1.04	0.72	2.115	2.114	0.0006013	0.0002844
1.08	0.72	2.177	2.176	0.0006209	0.0002853
1.12	0.72	2.24	2.24	0.0006395	0.0002855
1.16	0.72	2.306	2.305	0.0006567	0.0002848
1.2	0.72	2.373	2.373	0.0006723	0.0002834
1.24	0.72	2.443	2.442	0.0006861	0.000281
1.28	0.72	2.514	2.513	0.0006978	0.0002776
1.32	0.72	2.587	2.587	0.0007071	0.0002733
1.36	0.72	2.663	2.662	0.0007135	0.000268
1.4	0.72	2.741	2.74	0.0007168	0.0002616
1.44	0.72	2.821	2.82	0.0007164	0.000254
1.48	0.72	2.903	2.903	0.000712	0.0002453
1.52	0.72	2.988	2.987	0.0007029	0.0002353
1.56	0.72	3.075	3.075	0.0006888	0.000224
1.6	0.72	3.165	3.165	0.0006689	0.0002114
1.64	0.72	3.258	3.257	0.0006427	0.0001973
1.68	0.72	3.353	3.352	0.0006094	0.0001818
1.72	0.72	3.451	3.45	0.0005685	0.0001648
1.76	0.72	3.551	3.551	0.0005192	0.0001462
1.8	0.72	3.655	3.655	0.0004607	0.000126
1.84	0.72	3.762	3.761	0.0003921	0.0001042
1.88	0.72	3.872	3.871	0.0003127	8.076e-05
1.92	0.72	3.985	3.984	0.0002214	5.558e-05
1.96	0.72	4.101	4.101	0.0001176	2.866e-05
0.04	0.76	1.031	1.031	2.482e-05	2.408e-05
0.08	0.76	1.063	1.063	4.958e-05	4.666e-05
0.12	0.76	1.096	1.095	7.429e-05	6.782e-05
0.16	0.76	1.129	1.129	9.896e-05	8.763e-05
0.2	0.76	1.164	1.164	0.0001236	0.0001062
0.24	0.76	1.2	1.2	0.0001482	0.0001235
0.28	0.76	1.237	1.237	0.0001729	0.0001397
0.32	0.76	1.276	1.275	0.0001975	0.0001549
0.36	0.76	1.315	1.315	0.0002222	0.000169
0.4	0.76	1.356	1.355	0.0002469	0.0001822
0.44	0.76	1.397	1.397	0.0002717	0.0001945
0.48	0.76	1.441	1.44	0.0002965	0.0002059
0.52	0.76	1.485	1.485	0.0003213	0.0002164
0.56	0.76	1.531	1.531	0.0003463	0.0002262
0.6	0.76	1.578	1.578	0.0003712	0.0002353
0.64	0.76	1.627	1.626	0.0003962	0.0002436
0.68	0.76	1.677	1.677	0.0004211	0.0002512
0.72	0.76	1.729	1.728	0.0004461	0.0002581
0.76	0.76	1.782	1.782	0.000471	0.0002643
0.8	0.76	1.837	1.837	0.0004957	0.0002699
0.84	0.76	1.894	1.893	0.0005202	0.0002748
0.88	0.76	1.952	1.952	0.0005445	0.000279
0.92	0.76	2.013	2.012	0.0005684	0.0002825
0.96	0.76	2.075	2.074	0.0005919	0.0002853
1	0.76	2.139	2.138	0.0006147	0.0002875
1.04	0.76	2.205	2.204	0.0006367	0.0002889
1.08	0.76	2.273	2.272	0.0006578	0.0002895
1.12	0.76	2.343	2.342	0.0006778	0.0002894
1.16	0.76	2.415	2.415	0.0006965	0.0002884
1.2	0.76	2.49	2.489	0.0007135	0.0002866
1.24	0.76	2.567	2.566	0.0007286	0.0002839
1.28	0.76	2.646	2.645	0.0007415	0.0002803
1.32	0.76	2.728	2.727	0.0007518	0.0002757
1.36	0.76	2.812	2.811	0.0007591	0.00027
1.4	0.76	2.899	2.898	0.0007631	0.0002633
1.44	0.76	2.988	2.987	0.0007633	0.0002555
1.48	0.76	3.08	3.08	0.0007591	0.0002465
1.52	0.76	3.175	3.175	0.0007499	0.0002362
1.56	0.76	3.273	3.273	0.0007353	0.0002247
1.6	0.76	3.374	3.374	0.0007146	0.0002118
1.64	0.76	3.478	3.478	0.0006871	0.0001976
1.68	0.76	3.586	3.585	0.000652	0.0001819
1.72	0.76	3.696	3.696	0.0006087	0.0001647
1.76	0.76	3.81	3.81	0.0005563	0.000146
1.8	0.76	3.928	3.927	0.0004939	0.0001258
1.84	0.76	4.049	4.049	0.0004207	0.0001039
1.88	0.76	4.174	4.174	0.0003357	8.042e-05
1.92	0.76	4.303	4.303	0.0002379	5.529e-05
1.96	0.76	4.435	4.435	0.0001264	2.849e-05
0.04	0.8	1.033	1.033	2.61e-05	2.527e-05
0.08	0.8	1.066	1.066	5.212e-05	4.889e-05
0.12	0.8	1.101	1.101	7.808e-05	7.093e-05
0.16	0.8	1.137	1.137	0.000104	9.149e-05
0.2	0.8	1.174	1.174	0.0001299	0.0001107
0.24	0.8	1.212	1.212	0.0001557	0.0001285
0.28	0.8	1.251	1.251	0.0001816	0.0001452
0.32	0.8	1.292	1.292	0.0002075	0.0001606
0.36	0.8	1.334	1.334	0.0002334	0.000175
0.4	0.8	1.377	1.377	0.0002594	0.0001884
0.44	0.8	1.422	1.422	0.0002854	0.0002007
0.48	0.8	1.468	1.468	0.0003115	0.0002122
0.52	0.8	1.516	1.516	0.0003377	0.0002228
0.56	0.8	1.566	1.565	0.0003639	0.0002325
0.6	0.8	1.616	1.616	0.0003902	0.0002415
0.64	0.8	1.669	1.669	0.0004166	0.0002497
0.68	0.8	1.723	1.723	0.000443	0.0002571
0.72	0.8	1.779	1.779	0.0004694	0.0002638
0.76	0.8	1.837	1.837	0.0004957	0.0002699
0.8	0.8	1.897	1.896	0.0005219	0.0002752
0.84	0.8	1.959	1.958	0.000548	0.0002799
0.88	0.8	2.022	2.022	0.0005738	0.0002838
0.92	0.8	2.088	2.088	0.0005993	0.0002871
0.96	0.8	2.156	2.155	0.0006243	0.0002896
1	0.8	2.226	2.226	0.0006487	0.0002915
1.04	0.8	2.299	2.298	0.0006724	0.0002926
1.08	0.8	2.373	2.373	0.0006951	0.000293
1.12	0.8	2.451	2.45	0.0007166	0.0002925
1.16	0.8	2.53	2.529	0.0007368	0.0002913
1.2	0.8	2.612	2.612	0.0007553	0.0002892
1.24	0.8	2.697	2.697	0.0007718	0.0002862
1.28	0.8	2.785	2.784	0.000786	0.0002823
1.32	0.8	2.876	2.875	0.0007975	0.0002774
1.36	0.8	2.969	2.968	0.0008059	0.0002715
1.4	0.8	3.066	3.065	0.0008108	0.0002645
1.44	0.8	3.165	3.165	0.0008115	0.0002564
1.48	0.8	3.268	3.267	0.0008077	0.0002472
1.52	0.8	3.374	3.374	0.0007986	0.0002367
1.56	0.8	3.484	3.483	0.0007837	0.000225
1.6	0.8	3.597	3.597	0.0007622	0.0002119
1.64	0.8	3.714	3.714	0.0007334	0.0001975
1.68	0.8	3.835	3.834	0.0006966	0.0001817
1.72	0.8	3.96	3.959	0.0006508	0.0001644
1.76	0.8	4.088	4.088	0.0005952	0.0001456
1.8	0.8	4.221	4.221	0.0005289	0.0001253
1.84	0.8	4.358	4.358	0.0004508	0.0001035
1.88	0.8	4.5	4.5	0.00036	8.001e-05
1.92	0.8	4.646	4.646	0.0002554	5.496e-05
1.96	0.8	4.797	4.797	0.0001357	2.83e-05
